path_in_repo,lang,model,filename,split
fake/en/ElevenLabs-v2-Multilingual/rinkitink_baum_19_64kb_f000070.wav,en,ElevenLabs-v2-Multilingual,rinkitink_baum_19_64kb_f000070,train
fake/en/ElevenLabs-v2-Multilingual/rinkitink_baum_21_64kb_f000014.wav,en,ElevenLabs-v2-Multilingual,rinkitink_baum_21_64kb_f000014,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_01_f000017.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_01_f000017,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_02_f000078.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_02_f000078,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_02_f000266.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_02_f000266,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_03_f000026.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_03_f000026,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_03_f000267.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_03_f000267,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_03_f000285.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_03_f000285,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_04_f000175.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_04_f000175,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_04_f000221.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_04_f000221,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_04_f000264.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_04_f000264,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_05_f000007.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_05_f000007,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000007.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000007,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000075.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000075,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000135.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000135,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000175.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000175,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000246.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000246,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000275.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000275,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_06_f000343.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_06_f000343,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_07_f000057.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_07_f000057,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_07_f000089.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_07_f000089,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_07_f000103.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_07_f000103,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_07_f000252.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_07_f000252,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000029.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000029,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000044.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000044,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000050.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000050,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000104.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000104,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000170.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000170,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000185.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000185,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000190.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000190,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000283.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000283,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_08_f000287.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_08_f000287,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_09_f000022.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_09_f000022,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_09_f000155.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_09_f000155,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_09_f000210.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_09_f000210,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_09_f000234.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_09_f000234,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_09_f000292.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_09_f000292,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_09_f000318.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_09_f000318,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_10_f000101.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_10_f000101,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_10_f000103.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_10_f000103,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_10_f000163.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_10_f000163,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_10_f000237.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_10_f000237,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_10_f000330.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_10_f000330,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_11_f000030.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_11_f000030,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_11_f000031.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_11_f000031,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_11_f000159.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_11_f000159,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_11_f000187.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_11_f000187,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_11_f000260.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_11_f000260,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_11_f000301.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_11_f000301,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_12_f000109.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_12_f000109,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_12_f000151.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_12_f000151,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_12_f000215.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_12_f000215,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_12_f000219.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_12_f000219,valid
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_12_f000251.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_12_f000251,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_12_f000332.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_12_f000332,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_13_f000024.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_13_f000024,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_13_f000130.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_13_f000130,train
fake/en/ElevenLabs-v2-Multilingual/silent_bullet_13_f000305.wav,en,ElevenLabs-v2-Multilingual,silent_bullet_13_f000305,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_01_baum_64kb_f000020.wav,en,ElevenLabs-v2-Multilingual,skyisland_01_baum_64kb_f000020,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_01_baum_64kb_f000063.wav,en,ElevenLabs-v2-Multilingual,skyisland_01_baum_64kb_f000063,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_02_baum_64kb_f000102.wav,en,ElevenLabs-v2-Multilingual,skyisland_02_baum_64kb_f000102,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_03_baum_64kb_f000054.wav,en,ElevenLabs-v2-Multilingual,skyisland_03_baum_64kb_f000054,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_03_baum_64kb_f000070.wav,en,ElevenLabs-v2-Multilingual,skyisland_03_baum_64kb_f000070,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_03_baum_64kb_f000093.wav,en,ElevenLabs-v2-Multilingual,skyisland_03_baum_64kb_f000093,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_05_baum_64kb_f000006.wav,en,ElevenLabs-v2-Multilingual,skyisland_05_baum_64kb_f000006,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_07_baum_64kb_f000034.wav,en,ElevenLabs-v2-Multilingual,skyisland_07_baum_64kb_f000034,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_08_baum_64kb_f000038.wav,en,ElevenLabs-v2-Multilingual,skyisland_08_baum_64kb_f000038,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_10_baum_64kb_f000066.wav,en,ElevenLabs-v2-Multilingual,skyisland_10_baum_64kb_f000066,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_11_baum_64kb_f000054.wav,en,ElevenLabs-v2-Multilingual,skyisland_11_baum_64kb_f000054,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_12_baum_64kb_f000006.wav,en,ElevenLabs-v2-Multilingual,skyisland_12_baum_64kb_f000006,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_15_baum_64kb_f000055.wav,en,ElevenLabs-v2-Multilingual,skyisland_15_baum_64kb_f000055,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_18_baum_64kb_f000020.wav,en,ElevenLabs-v2-Multilingual,skyisland_18_baum_64kb_f000020,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_18_baum_64kb_f000039.wav,en,ElevenLabs-v2-Multilingual,skyisland_18_baum_64kb_f000039,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_19_baum_64kb_f000034.wav,en,ElevenLabs-v2-Multilingual,skyisland_19_baum_64kb_f000034,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_21_baum_64kb_f000026.wav,en,ElevenLabs-v2-Multilingual,skyisland_21_baum_64kb_f000026,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_21_baum_64kb_f000061.wav,en,ElevenLabs-v2-Multilingual,skyisland_21_baum_64kb_f000061,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_24_baum_64kb_f000071.wav,en,ElevenLabs-v2-Multilingual,skyisland_24_baum_64kb_f000071,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_25_baum_64kb_f000029.wav,en,ElevenLabs-v2-Multilingual,skyisland_25_baum_64kb_f000029,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_26_baum_64kb_f000063.wav,en,ElevenLabs-v2-Multilingual,skyisland_26_baum_64kb_f000063,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_27_baum_64kb_f000014.wav,en,ElevenLabs-v2-Multilingual,skyisland_27_baum_64kb_f000014,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_27_baum_64kb_f000036.wav,en,ElevenLabs-v2-Multilingual,skyisland_27_baum_64kb_f000036,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_28_baum_64kb_f000008.wav,en,ElevenLabs-v2-Multilingual,skyisland_28_baum_64kb_f000008,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_28_baum_64kb_f000023.wav,en,ElevenLabs-v2-Multilingual,skyisland_28_baum_64kb_f000023,train
fake/en/ElevenLabs-v2-Multilingual/skyisland_28_baum_64kb_f000035.wav,en,ElevenLabs-v2-Multilingual,skyisland_28_baum_64kb_f000035,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_01_f000023.wav,en,ElevenLabs-v2-Multilingual,the_master_key_01_f000023,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_01_f000027.wav,en,ElevenLabs-v2-Multilingual,the_master_key_01_f000027,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_03_f000050.wav,en,ElevenLabs-v2-Multilingual,the_master_key_03_f000050,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_03_f000073.wav,en,ElevenLabs-v2-Multilingual,the_master_key_03_f000073,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_03_f000075.wav,en,ElevenLabs-v2-Multilingual,the_master_key_03_f000075,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_04_f000018.wav,en,ElevenLabs-v2-Multilingual,the_master_key_04_f000018,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_04_f000049.wav,en,ElevenLabs-v2-Multilingual,the_master_key_04_f000049,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_04_f000087.wav,en,ElevenLabs-v2-Multilingual,the_master_key_04_f000087,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_04_f000098.wav,en,ElevenLabs-v2-Multilingual,the_master_key_04_f000098,valid
fake/en/ElevenLabs-v2-Multilingual/the_master_key_04_f000116.wav,en,ElevenLabs-v2-Multilingual,the_master_key_04_f000116,valid
fake/en/ElevenLabs-v2-Multilingual/the_master_key_05_f000061.wav,en,ElevenLabs-v2-Multilingual,the_master_key_05_f000061,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_05_f000081.wav,en,ElevenLabs-v2-Multilingual,the_master_key_05_f000081,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_05_f000132.wav,en,ElevenLabs-v2-Multilingual,the_master_key_05_f000132,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_06_f000056.wav,en,ElevenLabs-v2-Multilingual,the_master_key_06_f000056,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_07_f000037.wav,en,ElevenLabs-v2-Multilingual,the_master_key_07_f000037,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_09_f000018.wav,en,ElevenLabs-v2-Multilingual,the_master_key_09_f000018,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_10_f000024.wav,en,ElevenLabs-v2-Multilingual,the_master_key_10_f000024,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_10_f000153.wav,en,ElevenLabs-v2-Multilingual,the_master_key_10_f000153,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_13_f000002.wav,en,ElevenLabs-v2-Multilingual,the_master_key_13_f000002,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_13_f000005.wav,en,ElevenLabs-v2-Multilingual,the_master_key_13_f000005,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_14_f000080.wav,en,ElevenLabs-v2-Multilingual,the_master_key_14_f000080,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_16_f000021.wav,en,ElevenLabs-v2-Multilingual,the_master_key_16_f000021,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_17_f000010.wav,en,ElevenLabs-v2-Multilingual,the_master_key_17_f000010,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_17_f000031.wav,en,ElevenLabs-v2-Multilingual,the_master_key_17_f000031,valid
fake/en/ElevenLabs-v2-Multilingual/the_master_key_20_f000020.wav,en,ElevenLabs-v2-Multilingual,the_master_key_20_f000020,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_20_f000063.wav,en,ElevenLabs-v2-Multilingual,the_master_key_20_f000063,train
fake/en/ElevenLabs-v2-Multilingual/the_master_key_20_f000078.wav,en,ElevenLabs-v2-Multilingual,the_master_key_20_f000078,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_01_f000054.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_01_f000054,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_02_f000048.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_02_f000048,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_02_f000164.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_02_f000164,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_03_f000126.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_03_f000126,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_04_f000005.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_04_f000005,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_04_f000047.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_04_f000047,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_04_f000071.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_04_f000071,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_05_f000104.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_05_f000104,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_06_f000085.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_06_f000085,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_07_f000165.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_07_f000165,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_07_f000187.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_07_f000187,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_07_f000189.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_07_f000189,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_09_f000035.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_09_f000035,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_09_f000062.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_09_f000062,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_10_f000056.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_10_f000056,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_10_f000060.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_10_f000060,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_10_f000072.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_10_f000072,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_11_f000011.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_11_f000011,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_11_f000079.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_11_f000079,valid
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_12_f000034.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_12_f000034,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_12_f000154.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_12_f000154,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_13_f000082.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_13_f000082,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_13_f000142.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_13_f000142,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_15_f000059.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_15_f000059,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_17_f000038.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_17_f000038,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_17_f000091.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_17_f000091,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_17_f000155.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_17_f000155,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_18_f000011.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_18_f000011,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_18_f000035.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_18_f000035,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_20_f000016.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_20_f000016,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_20_f000029.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_20_f000029,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_20_f000099.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_20_f000099,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_21_f000036.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_21_f000036,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_22_f000027.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_22_f000027,train
fake/en/ElevenLabs-v2-Multilingual/the_sea_fairies_22_f000055.wav,en,ElevenLabs-v2-Multilingual,the_sea_fairies_22_f000055,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_01_f000036.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_01_f000036,valid
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_01_f000161.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_01_f000161,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_01_f000170.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_01_f000170,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_02_f000090.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_02_f000090,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_02_f000223.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_02_f000223,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_03_f000030.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_03_f000030,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_03_f000040.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_03_f000040,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_03_f000042.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_03_f000042,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_03_f000120.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_03_f000120,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_03_f000123.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_03_f000123,valid
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_03_f000135.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_03_f000135,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_04_f000065.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_04_f000065,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_04_f000101.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_04_f000101,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_04_f000117.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_04_f000117,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_05_f000056.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_05_f000056,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_05_f000185.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_05_f000185,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_05_f000224.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_05_f000224,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_06_f000186.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_06_f000186,valid
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_06_f000203.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_06_f000203,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_06_f000289.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_06_f000289,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_07_f000025.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_07_f000025,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_07_f000104.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_07_f000104,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_08_f000093.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_08_f000093,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_08_f000121.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_08_f000121,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_08_f000156.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_08_f000156,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_08_f000218.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_08_f000218,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_08_f000252.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_08_f000252,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_08_f000266.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_08_f000266,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_09_f000045.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_09_f000045,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_10_f000045.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_10_f000045,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_10_f000047.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_10_f000047,valid
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_10_f000085.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_10_f000085,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_10_f000150.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_10_f000150,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_10_f000297.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_10_f000297,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_10_f000363.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_10_f000363,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_11_f000011.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_11_f000011,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_11_f000057.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_11_f000057,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_11_f000104.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_11_f000104,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_11_f000195.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_11_f000195,train
fake/en/ElevenLabs-v2-Multilingual/wives_and_daughters_11_f000269.wav,en,ElevenLabs-v2-Multilingual,wives_and_daughters_11_f000269,train
