path,label,target,split
data/processed/music_raw/fake/fake_01503_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03301_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_18507.wav,real,0,train
data/processed/music_raw/real/real_32200.wav,real,0,train
data/processed/music_raw/real/real_05140.wav,real,0,train
data/processed/music_raw/real/real_07278.wav,real,0,train
data/processed/music_raw/fake/fake_00318_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_42825.wav,real,0,train
data/processed/music_raw/fake/fake_01703_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04125_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_34654.wav,real,0,train
data/processed/music_raw/fake/fake_00411_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02809_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_30083.wav,real,0,train
data/processed/music_raw/real/real_48892.wav,real,0,train
data/processed/music_raw/real/real_02529.wav,real,0,train
data/processed/music_raw/fake/fake_01649_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03112_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03189_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02959_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_16089.wav,real,0,train
data/processed/music_raw/fake/fake_02191_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02582_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04582_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_42643.wav,real,0,train
data/processed/music_raw/real/real_32769.wav,real,0,train
data/processed/music_raw/real/real_17559.wav,real,0,train
data/processed/music_raw/fake/fake_00166_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02991_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_33902.wav,real,0,train
data/processed/music_raw/fake/fake_03317_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_16056.wav,real,0,train
data/processed/music_raw/real/real_38871.wav,real,0,train
data/processed/music_raw/fake/fake_01783_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_48108.wav,real,0,train
data/processed/music_raw/real/real_49738.wav,real,0,train
data/processed/music_raw/real/real_16844.wav,real,0,train
data/processed/music_raw/real/real_46207.wav,real,0,train
data/processed/music_raw/fake/fake_05385_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_15008.wav,real,0,train
data/processed/music_raw/real/real_31740.wav,real,0,train
data/processed/music_raw/real/real_13241.wav,real,0,train
data/processed/music_raw/fake/fake_03127_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_28053.wav,real,0,train
data/processed/music_raw/real/real_51919.wav,real,0,train
data/processed/music_raw/real/real_23806.wav,real,0,train
data/processed/music_raw/real/real_00726.wav,real,0,train
data/processed/music_raw/real/real_05567.wav,real,0,train
data/processed/music_raw/real/real_05730.wav,real,0,train
data/processed/music_raw/fake/fake_04782_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_45483.wav,real,0,train
data/processed/music_raw/fake/fake_04294_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_18440.wav,real,0,train
data/processed/music_raw/fake/fake_00273_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_16226.wav,real,0,train
data/processed/music_raw/fake/fake_00316_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_47184.wav,real,0,train
data/processed/music_raw/fake/fake_01337_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_05913.wav,real,0,train
data/processed/music_raw/real/real_22567.wav,real,0,train
data/processed/music_raw/fake/fake_04480_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_06116.wav,real,0,train
data/processed/music_raw/real/real_11399.wav,real,0,train
data/processed/music_raw/fake/fake_01907_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_46354.wav,real,0,train
data/processed/music_raw/fake/fake_01631_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_03341.wav,real,0,train
data/processed/music_raw/real/real_42075.wav,real,0,train
data/processed/music_raw/real/real_31417.wav,real,0,train
data/processed/music_raw/real/real_19858.wav,real,0,train
data/processed/music_raw/fake/fake_02079_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05316_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00100_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_32931.wav,real,0,train
data/processed/music_raw/real/real_34481.wav,real,0,train
data/processed/music_raw/fake/fake_00036_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04128_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02253_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03082_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00900_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_39086.wav,real,0,train
data/processed/music_raw/fake/fake_03114_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_04413.wav,real,0,train
data/processed/music_raw/real/real_07074.wav,real,0,train
data/processed/music_raw/real/real_48150.wav,real,0,train
data/processed/music_raw/real/real_29814.wav,real,0,train
data/processed/music_raw/real/real_49133.wav,real,0,train
data/processed/music_raw/fake/fake_04302_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01639_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04513_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00048_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_48751.wav,real,0,train
data/processed/music_raw/fake/fake_04811_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01004_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_23372.wav,real,0,train
data/processed/music_raw/real/real_32723.wav,real,0,train
data/processed/music_raw/fake/fake_04958_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04086_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_37157.wav,real,0,train
data/processed/music_raw/real/real_00517.wav,real,0,train
data/processed/music_raw/real/real_25491.wav,real,0,train
data/processed/music_raw/real/real_41655.wav,real,0,train
data/processed/music_raw/fake/fake_01975_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_22490.wav,real,0,train
data/processed/music_raw/real/real_31709.wav,real,0,train
data/processed/music_raw/real/real_34127.wav,real,0,train
data/processed/music_raw/fake/fake_03979_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00721_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04338_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00910_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00413_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04637_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_18821.wav,real,0,train
data/processed/music_raw/real/real_45189.wav,real,0,train
data/processed/music_raw/fake/fake_00317_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00018_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_03296.wav,real,0,train
data/processed/music_raw/fake/fake_05308_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02528_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04776_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_10633.wav,real,0,train
data/processed/music_raw/fake/fake_03139_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00704_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_48548.wav,real,0,train
data/processed/music_raw/fake/fake_01094_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_22861.wav,real,0,train
data/processed/music_raw/fake/fake_03302_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05215_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_12930.wav,real,0,train
data/processed/music_raw/fake/fake_04876_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_08254.wav,real,0,train
data/processed/music_raw/fake/fake_04119_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_03388.wav,real,0,train
data/processed/music_raw/fake/fake_04919_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04857_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_01391_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02864_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05210_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_09183.wav,real,0,train
data/processed/music_raw/fake/fake_05230_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00666_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_29171.wav,real,0,train
data/processed/music_raw/fake/fake_04997_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_36054.wav,real,0,train
data/processed/music_raw/fake/fake_02669_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03285_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01316_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03483_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02787_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03851_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03087_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_15740.wav,real,0,train
data/processed/music_raw/real/real_12584.wav,real,0,train
data/processed/music_raw/real/real_14236.wav,real,0,train
data/processed/music_raw/real/real_30483.wav,real,0,train
data/processed/music_raw/fake/fake_01590_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04221_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02101_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_04384.wav,real,0,train
data/processed/music_raw/real/real_15779.wav,real,0,train
data/processed/music_raw/fake/fake_01276_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02008_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_08286.wav,real,0,train
data/processed/music_raw/real/real_09839.wav,real,0,train
data/processed/music_raw/fake/fake_02675_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_20426.wav,real,0,train
data/processed/music_raw/real/real_37038.wav,real,0,train
data/processed/music_raw/fake/fake_03739_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03779_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01353_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_15471.wav,real,0,train
data/processed/music_raw/real/real_44597.wav,real,0,train
data/processed/music_raw/fake/fake_03830_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00281_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_35132.wav,real,0,train
data/processed/music_raw/fake/fake_03635_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00102_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05001_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02317_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03936_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_19949.wav,real,0,train
data/processed/music_raw/fake/fake_04749_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_01673.wav,real,0,train
data/processed/music_raw/fake/fake_02325_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01546_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_07337.wav,real,0,train
data/processed/music_raw/real/real_44276.wav,real,0,train
data/processed/music_raw/real/real_45250.wav,real,0,train
data/processed/music_raw/fake/fake_05424_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00806_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03007_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_06298.wav,real,0,train
data/processed/music_raw/real/real_26379.wav,real,0,train
data/processed/music_raw/fake/fake_01029_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_11226.wav,real,0,train
data/processed/music_raw/fake/fake_05280_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02188_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_42265.wav,real,0,train
data/processed/music_raw/fake/fake_02672_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00251_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_26328.wav,real,0,train
data/processed/music_raw/real/real_04539.wav,real,0,train
data/processed/music_raw/fake/fake_01729_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_01296_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00049_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03927_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_19588.wav,real,0,train
data/processed/music_raw/real/real_14411.wav,real,0,train
data/processed/music_raw/real/real_15494.wav,real,0,train
data/processed/music_raw/real/real_06642.wav,real,0,train
data/processed/music_raw/real/real_36855.wav,real,0,train
data/processed/music_raw/fake/fake_02875_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_41261.wav,real,0,train
data/processed/music_raw/real/real_01946.wav,real,0,train
data/processed/music_raw/fake/fake_04092_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05193_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_19304.wav,real,0,train
data/processed/music_raw/real/real_29268.wav,real,0,train
data/processed/music_raw/fake/fake_00344_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_01889_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04427_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04052_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00789_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05104_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_50608.wav,real,0,train
data/processed/music_raw/fake/fake_00115_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_16137.wav,real,0,train
data/processed/music_raw/real/real_00313.wav,real,0,train
data/processed/music_raw/real/real_36531.wav,real,0,train
data/processed/music_raw/real/real_42196.wav,real,0,train
data/processed/music_raw/fake/fake_00775_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03982_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_11598.wav,real,0,train
data/processed/music_raw/real/real_40064.wav,real,0,train
data/processed/music_raw/real/real_48629.wav,real,0,train
data/processed/music_raw/fake/fake_01508_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_09247.wav,real,0,train
data/processed/music_raw/fake/fake_02217_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05371_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_00320.wav,real,0,train
data/processed/music_raw/fake/fake_00523_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03157_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_14448.wav,real,0,train
data/processed/music_raw/real/real_34416.wav,real,0,train
data/processed/music_raw/fake/fake_03425_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00642_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_33355.wav,real,0,train
data/processed/music_raw/fake/fake_01203_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03301_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05187_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_04985.wav,real,0,train
data/processed/music_raw/fake/fake_01691_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05055_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00167_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_42216.wav,real,0,train
data/processed/music_raw/real/real_21476.wav,real,0,train
data/processed/music_raw/real/real_36167.wav,real,0,train
data/processed/music_raw/fake/fake_00437_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_49305.wav,real,0,train
data/processed/music_raw/fake/fake_01515_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05141_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05074_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_24020.wav,real,0,train
data/processed/music_raw/real/real_45576.wav,real,0,train
data/processed/music_raw/real/real_07535.wav,real,0,train
data/processed/music_raw/real/real_46409.wav,real,0,train
data/processed/music_raw/fake/fake_05204_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_22118.wav,real,0,train
data/processed/music_raw/fake/fake_03670_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_23505.wav,real,0,train
data/processed/music_raw/fake/fake_00251_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00814_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_25134.wav,real,0,train
data/processed/music_raw/real/real_27270.wav,real,0,train
data/processed/music_raw/fake/fake_03653_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03487_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_25610.wav,real,0,train
data/processed/music_raw/real/real_08460.wav,real,0,train
data/processed/music_raw/fake/fake_00520_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_00566_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03764_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_16833.wav,real,0,train
data/processed/music_raw/fake/fake_00660_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05233_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_38554.wav,real,0,train
data/processed/music_raw/real/real_00304.wav,real,0,train
data/processed/music_raw/fake/fake_02624_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04575_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05232_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_05133.wav,real,0,train
data/processed/music_raw/real/real_02575.wav,real,0,train
data/processed/music_raw/real/real_32611.wav,real,0,train
data/processed/music_raw/fake/fake_05241_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02814_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01027_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_16128.wav,real,0,train
data/processed/music_raw/real/real_01642.wav,real,0,train
data/processed/music_raw/fake/fake_01242_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03517_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_02333.wav,real,0,train
data/processed/music_raw/real/real_03404.wav,real,0,train
data/processed/music_raw/real/real_32819.wav,real,0,train
data/processed/music_raw/real/real_30599.wav,real,0,train
data/processed/music_raw/real/real_35239.wav,real,0,train
data/processed/music_raw/fake/fake_04068_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05273_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03630_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02970_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_01142.wav,real,0,train
data/processed/music_raw/real/real_09955.wav,real,0,train
data/processed/music_raw/real/real_47757.wav,real,0,train
data/processed/music_raw/real/real_32116.wav,real,0,train
data/processed/music_raw/real/real_35121.wav,real,0,train
data/processed/music_raw/real/real_19435.wav,real,0,train
data/processed/music_raw/real/real_41760.wav,real,0,train
data/processed/music_raw/real/real_02822.wav,real,0,train
data/processed/music_raw/fake/fake_03423_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03679_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01283_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_40832.wav,real,0,train
data/processed/music_raw/real/real_23282.wav,real,0,train
data/processed/music_raw/real/real_39325.wav,real,0,train
data/processed/music_raw/fake/fake_04758_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03457_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02316_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02614_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05325_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_50689.wav,real,0,train
data/processed/music_raw/real/real_41510.wav,real,0,train
data/processed/music_raw/fake/fake_00166_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03897_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_03574.wav,real,0,train
data/processed/music_raw/fake/fake_04610_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01164_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03720_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_16626.wav,real,0,train
data/processed/music_raw/real/real_41339.wav,real,0,train
data/processed/music_raw/real/real_18614.wav,real,0,train
data/processed/music_raw/fake/fake_00266_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01317_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_20630.wav,real,0,train
data/processed/music_raw/fake/fake_01833_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04571_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02891_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03993_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_10465.wav,real,0,train
data/processed/music_raw/fake/fake_00647_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04259_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_52212.wav,real,0,train
data/processed/music_raw/fake/fake_00989_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_03114.wav,real,0,train
data/processed/music_raw/real/real_22337.wav,real,0,train
data/processed/music_raw/real/real_50953.wav,real,0,train
data/processed/music_raw/real/real_23769.wav,real,0,train
data/processed/music_raw/fake/fake_04417_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03591_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04090_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04116_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02148_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05037_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_04646.wav,real,0,train
data/processed/music_raw/real/real_04158.wav,real,0,train
data/processed/music_raw/fake/fake_04209_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_16780.wav,real,0,train
data/processed/music_raw/real/real_20983.wav,real,0,train
data/processed/music_raw/fake/fake_00713_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02201_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04969_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05242_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_02463_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05323_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00018_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00079_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03014_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_31456.wav,real,0,train
data/processed/music_raw/fake/fake_00049_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_43806.wav,real,0,train
data/processed/music_raw/real/real_43385.wav,real,0,train
data/processed/music_raw/real/real_37924.wav,real,0,train
data/processed/music_raw/real/real_23638.wav,real,0,train
data/processed/music_raw/fake/fake_03252_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01296_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04784_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_23449.wav,real,0,train
data/processed/music_raw/real/real_02548.wav,real,0,train
data/processed/music_raw/real/real_35665.wav,real,0,train
data/processed/music_raw/real/real_50157.wav,real,0,train
data/processed/music_raw/fake/fake_02283_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_23009.wav,real,0,train
data/processed/music_raw/real/real_03661.wav,real,0,train
data/processed/music_raw/fake/fake_03176_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03251_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_31751.wav,real,0,train
data/processed/music_raw/fake/fake_01112_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_36441.wav,real,0,train
data/processed/music_raw/fake/fake_00623_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04328_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_04731.wav,real,0,train
data/processed/music_raw/fake/fake_00271_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03874_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_24388.wav,real,0,train
data/processed/music_raw/real/real_00868.wav,real,0,train
data/processed/music_raw/real/real_20819.wav,real,0,train
data/processed/music_raw/fake/fake_02587_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_01193_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_04233_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_50782.wav,real,0,train
data/processed/music_raw/fake/fake_05193_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_05328.wav,real,0,train
data/processed/music_raw/real/real_04395.wav,real,0,train
data/processed/music_raw/real/real_19474.wav,real,0,train
data/processed/music_raw/real/real_47398.wav,real,0,train
data/processed/music_raw/fake/fake_02118_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_03112_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_48128.wav,real,0,train
data/processed/music_raw/real/real_05987.wav,real,0,train
data/processed/music_raw/real/real_24485.wav,real,0,train
data/processed/music_raw/real/real_24369.wav,real,0,train
data/processed/music_raw/fake/fake_03981_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05155_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01096_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_01156_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02774_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_49391.wav,real,0,train
data/processed/music_raw/fake/fake_05188_suno_0.wav,fake,1,train
data/processed/music_raw/fake/fake_05007_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_04483_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_49942.wav,real,0,train
data/processed/music_raw/real/real_39658.wav,real,0,train
data/processed/music_raw/fake/fake_00759_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_30129.wav,real,0,train
data/processed/music_raw/fake/fake_03951_udio_1.wav,fake,1,train
data/processed/music_raw/real/real_40208.wav,real,0,train
data/processed/music_raw/real/real_30177.wav,real,0,train
data/processed/music_raw/real/real_14970.wav,real,0,train
data/processed/music_raw/real/real_31987.wav,real,0,train
data/processed/music_raw/fake/fake_00505_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_40411.wav,real,0,train
data/processed/music_raw/real/real_30148.wav,real,0,train
data/processed/music_raw/real/real_46543.wav,real,0,train
data/processed/music_raw/real/real_16505.wav,real,0,train
data/processed/music_raw/real/real_09033.wav,real,0,train
data/processed/music_raw/fake/fake_00346_suno_1.wav,fake,1,train
data/processed/music_raw/fake/fake_05116_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_27220.wav,real,0,train
data/processed/music_raw/real/real_26983.wav,real,0,train
data/processed/music_raw/fake/fake_00712_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_45278.wav,real,0,train
data/processed/music_raw/fake/fake_00598_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_03323_udio_1.wav,fake,1,train
data/processed/music_raw/fake/fake_02582_udio_0.wav,fake,1,train
data/processed/music_raw/real/real_47327.wav,real,0,train
data/processed/music_raw/fake/fake_01025_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_40066.wav,real,0,train
data/processed/music_raw/real/real_19653.wav,real,0,train
data/processed/music_raw/fake/fake_01662_udio_0.wav,fake,1,train
data/processed/music_raw/fake/fake_00387_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_06558.wav,real,0,train
data/processed/music_raw/fake/fake_02548_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_30021.wav,real,0,train
data/processed/music_raw/fake/fake_02843_suno_1.wav,fake,1,train
data/processed/music_raw/real/real_43914.wav,real,0,train
data/processed/music_raw/fake/fake_02024_suno_0.wav,fake,1,train
data/processed/music_raw/real/real_40412.wav,real,0,train
