filename,split,youtube_id,duration,skip_time,label
real_34125,train,XphJU8n31uY,214.956,0.09846875,real
real_29620,train,l1BBIcedyIo,229.536,27.95909375,real
real_32067,train,zrS03T0gvDg,236.52,25.22534375,real
real_35950,train,Q4ht1tpYK3w,227.412,2.46096875,real
real_31235,train,0QqYrf9SqZM,206.172,14.20596875,real
real_05913,train,8mExkW9BC-c,184.824,4.570343750000001,real
real_41120,train,dZ_Vm7yiN20,233.244,26.507843750000003,real
real_42825,train,pew9iksJJtE,240.084,8.130968750000001,real
real_01642,train,ldWSLu8ZY0s,240.084,32.16096875,real
real_05273,train,DpYqD5bDrsg,240.084,11.65784375,real
real_28053,train,4RdeP7Ol9eU,234.0,8.08034375,real
real_44453,train,6zB-G7kRO9o,157.14,1.92096875,real
real_21127,train,8pry5Rfn21I,225.72,58.97534375,real
real_35050,train,n7Ty9vLxCV8,186.624,0.08159375,real
real_42140,train,pqj1K2JJoi4,240.084,10.52721875,real
real_52571,train,j411kQANAFI,189.504,4.469093750000001,real
real_43323,train,vaSGQflCfcE,240.084,28.38096875,real
real_05643,train,dnX550KsQ0U,240.084,4.77284375,real
real_53048,train,OzwvqNzHy88,240.084,9.78471875,real
real_15870,train,rjLNzE7Ppp4,240.084,23.082218750000003,real
real_15375,train,t2Z9e3Zm1Ag,204.696,23.031593750000003,real
real_27150,train,0hWESvuHRGI,218.808,7.658468750000001,real
real_17651,train,PtKj1XyKVAk,150.156,0.08159375,real
real_36020,train,oPq3Y7fgFLY,240.084,18.77909375,real
real_12584,train,CqzfkA7hHf8,165.888,148.14284375,real
real_03225,train,vv21Ck2mSrM,225.252,10.965968750000002,real
real_35239,train,hNt031VH4Wo,240.084,18.66096875,real
real_22559,train,fdpEu6AB4IE,240.084,0.8240937500000001,real
real_51006,train,Yl-Cr4cMFHw,174.78,0.03096875,real
real_23644,train,zuwnLd3d9PA,192.06,1.9715937500000005,real
real_22926,train,DQJlEvdkOHU,240.084,37.61159375,real
real_18821,train,7WuggM1WBiU,235.764,14.15534375,real
real_41510,train,kEwGfJuWSW0,188.244,7.000343750000001,real
real_15935,train,6Nq0E0DYvMY,240.084,0.48659375,real
real_38066,train,h9nicIK7P3I,162.9,0.21659375,real
real_39591,train,Sv_KfkOXSMw,168.228,0.58784375,real
real_09121,train,DOU8Lx_3rYI,219.24,5.498468750000001,real
real_13101,train,rxC_x9rTMYY,240.084,0.23346875,real
real_31072,train,OcD2mOJx3HI,240.084,0.03096875,real
real_25324,train,czm6UrZGQ_k,240.084,11.18534375,real
real_03317,train,2JPU-UmJbo0,237.96,5.29596875,real
real_17725,train,QcFWjCYwBW4,178.092,105.41534375,real
real_12080,train,GIPBTCKPKA8,240.084,14.50971875,real
real_02548,train,NxkSEJ6Mv3M,240.084,1.34721875,real
real_29871,train,nkznWN-_vSM,233.568,7.74284375,real
real_43559,train,3FgXIjWFTks,240.084,73.94346875000001,real
real_14133,train,K8Di9B9K3OM,213.192,20.12909375,real
real_05567,train,i6Tbai-mRHE,207.648,15.488468750000004,real
real_05439,train,Y8hP09Yt8hU,77.94,3.03471875,real
real_10934,train,99UPD3z7hcA,240.084,107.15346875,real
real_10942,train,TYYW_WwYHuM,204.012,33.64596875,real
real_02333,train,YahdHGjSsRs,240.084,46.08284375,real
real_50761,train,UMUQnAL-BnU,240.084,16.72034375,real
real_40966,train,ruf9L_2Y_U0,191.232,86.04284375,real
real_00320,train,DEMDWIqed2Q,240.084,2.15721875,real
real_27270,train,-PVZalsSLKo,240.084,17.80034375,real
real_42501,train,o7nsJWmraH0,221.256,30.28784375,real
real_31931,train,nGyBIQjU2Lk,205.02,1.41471875,real
real_09033,train,IE7X7gYvSMA,195.912,8.603468750000001,real
real_21502,train,qY2vHj2LMnU,240.084,1.87034375,real
real_24175,train,LnIHVvEwbLk,232.884,56.39346875,real
real_46207,train,y0y9rpXtYEQ,210.528,4.11471875,real
real_36036,train,CLvH2Gt-gVk,153.576,19.09971875,real
real_15606,train,9lfbd7V9mFc,240.084,4.31721875,real
real_38351,train,xQe6WSBNjGQ,189.792,0.03096875,real
real_33966,train,JYIWPAe600E,150.336,14.813468750000002,real
real_04702,train,aNNExOnxxWA,185.508,14.374718750000005,real
real_33004,train,VluWRpYaBKA,201.276,4.77284375,real
real_23128,train,d7WlL0O5mt8,240.084,0.03096875,real
real_05588,train,quEXpUKEM58,173.016,12.07971875,real
real_28922,train,tR-RIVJe4KM,168.084,0.26721875,real
real_43191,train,TLFAmWeCzRk,239.796,15.87659375,real
real_22280,train,msYymGo-g44,240.084,6.544718750000001,real
real_33327,train,HKkRtGMf2Ns,154.656,45.59346875,real
real_18614,train,ELzgEvk31dk,167.328,22.45784375,real
real_42713,train,jw_M3od3sdA,168.912,6.51096875,real
real_03277,train,BmsM-TiL3o4,210.708,15.960968750000005,real
real_24867,train,OnOdFuMHUhQ,144.108,13.969718750000002,real
real_10420,train,Mi7W2PIoI00,176.148,10.15596875,real
real_17830,train,vlrhRlAp06E,164.412,0.03096875,real
real_48262,train,9ayvdtZJl0k,223.92,184.05284375,real
real_44316,train,qKBBNRjfT0c,240.084,0.03096875,real
real_11034,train,IGHM0u94zGI,188.244,6.443468750000001,real
real_21765,train,rxdpozZtJkc,240.084,23.94284375,real
real_17901,train,qOAiw54saOw,221.832,12.957218750000004,real
real_41713,train,-nb2Ctk8rbI,159.696,3.4397187500000004,real
real_07327,train,EQfm-Qqy-wU,197.568,23.16659375,real
real_21420,train,HNCgBuI2eJc,195.084,43.46721875,real
real_02529,train,geUYm3f6ZA4,234.972,13.63221875,real
real_47757,train,0U8nTLD4i1Q,239.328,7.40534375,real
real_11621,train,-vriWOM7EPI,173.52,6.629093750000001,real
real_11550,train,LUjm55y_mGk,124.776,7.32096875,real
real_15049,train,DANgNI6rqxI,204.66,21.24284375,real
real_03264,train,74j0Hs9OkOo,142.272,11.03346875,real
real_00607,train,MWASeaYuHZo,240.084,1.09409375,real
real_39702,train,hrzXxhf3jmg,213.696,7.45596875,real
real_19588,train,kl-2GUMijPM,240.084,11.18534375,real
real_03870,train,nw8zdCwp3k4,214.992,0.38534375,real
real_23283,train,J0SR7wPSe20,240.084,56.08971875,real
real_37022,train,oRPu1Owj7DM,220.608,18.64409375,real
real_52981,train,Lj06nO_nG1E,162.576,31.28346875,real
real_38790,train,ISFgLCwVXd0,174.744,2.0897187500000003,real
real_20616,train,-dM_Vpk9ZKg,240.084,37.35846875,real
real_14602,train,MpiK6ncKQfM,223.56,28.83659375,real
real_26726,train,OeyqihC90fw,169.704,124.68659375,real
real_14445,train,0yTf4I08Ns4,153.072,1.07721875,real
real_03114,train,BWf-eARnf6U,240.084,1.93784375,real
real_32209,train,1oFHru_aWZQ,133.992,17.22659375,real
real_49198,train,DlsPMdIgT-k,220.572,8.552843750000001,real
real_01276,train,N-bEQ8VBHA4,240.084,10.10534375,real
real_47152,train,zD1DHQgmELc,200.7,4.3678437500000005,real
real_51167,train,pNMxHGvhlko,240.084,41.25659375,real
real_07682,train,B_k_ojB65fk,216.972,16.973468750000002,real
real_20152,train,t-PH1irqmE0,178.488,21.02346875,real
real_03341,train,lFH91B5kz3A,240.084,1.4653437500000002,real
real_04608,train,K1Nhu1khEh4,187.236,8.46846875,real
real_21676,train,6ne-jnLUZ50,240.084,32.430968750000005,real
real_24239,train,NG3LPrqNStM,219.024,0.6890937500000001,real
real_08847,train,BAxf1U_BNjo,240.084,17.47971875,real
real_44597,train,I2ZYD3Rv-t4,230.76,56.12346875,real
real_19415,train,qOgFHMEJMeY,240.084,15.977843750000002,real
real_05160,train,JWywn51-B_I,199.044,0.35159375,real
real_26692,train,QbPajfIwRRs,225.756,27.55409375,real
real_31897,train,So2dbVw8Hy8,205.632,5.970968750000001,real
real_48751,train,YlMsLIlWqWY,224.28,13.15971875,real
real_39081,train,6_1HBOBrWG0,240.084,40.446593750000005,real
real_21445,train,BXff-FgNdy4,240.084,0.03096875,real
real_15800,train,4DSqKiqykYE,72.468,18.54284375,real
real_27848,train,4uu7y-EM28E,239.076,17.294093750000002,real
real_02205,train,mngtcfcaVrI,224.424,24.97221875,real
real_16793,train,vNYGHwCcPH0,151.128,2.5115937500000003,real
real_16162,train,zS5i_smVfUk,174.78,22.32284375,real
real_25814,train,NbbIz7gtzO8,240.084,16.450343750000002,real
real_24388,train,amXUQrCqljw,205.272,16.53471875,real
real_05090,train,hOllF3TgAsM,240.084,2.14034375,real
real_46299,train,m23fmVdmtN8,196.128,28.97159375,real
real_36643,train,94AVhxA8Og8,240.084,14.50971875,real
real_46624,train,YRImwB3QSHU,165.42,8.35034375,real
real_07535,train,doxZcYa4CHA,216.936,17.395343750000002,real
real_35087,train,WfBJGgoUB-U,240.084,126.76221875,real
real_17430,train,1-i9w0YhEVI,173.628,8.72159375,real
real_05809,train,MgQVZgAqKt4,240.084,10.797218750000004,real
real_42542,train,2tqmAuBs86s,210.816,78.87096875,real
real_39425,train,bhtxl0Nm-m0,240.084,1.21221875,real
real_11337,train,LiaYDPRedWQ,199.008,0.8915937500000001,real
real_43399,train,lxaaN2ScHPo,157.428,6.2915937500000005,real
real_48128,train,X-KxqNb_nws,177.156,0.14909375,real
real_16907,train,kvvojZqlonQ,186.444,7.422218750000001,real
real_03296,train,4ay4S61byZo,240.084,24.46596875,real
real_05860,train,B6nVV-ibpWk,240.084,26.06909375,real
real_51924,train,DZhpxjAfSds,240.084,6.4772187500000005,real
real_29171,train,NnTuIJkHXZo,240.084,5.599718750000001,real
real_21358,train,BTA6zBU0-4k,231.228,5.734718750000001,real
real_31312,train,iClZKJMkTnU,240.084,1.34721875,real
real_20819,train,bsHKcOxjoiw,204.732,29.39346875,real
real_46229,train,fCuCIUQpVVg,218.088,25.714718750000003,real
real_16275,train,C_h1lzllyJc,240.084,16.56846875,real
real_37367,train,9GO-fscCNdI,209.196,47.31471875,real
real_02466,train,qIFNREc9mHc,156.672,0.03096875,real
real_45883,train,hYRHW6ubNhE,184.968,18.98159375,real
real_46287,train,IqNiIVKzXgc,240.084,4.620968749999999,real
real_30163,train,y2xgwzNKa58,240.084,5.53221875,real
real_19463,train,Y6lcppPHkho,197.928,5.93721875,real
real_51688,train,tEQ6XTLKPKo,195.048,10.594718750000002,real
real_38947,train,JLdJ4C_uyjk,240.084,51.16221875,real
real_26138,train,0rEBT_Ge3sc,240.084,30.64221875,real
real_47424,train,UAIWpsN1Rgk,240.084,0.03096875,real
real_22711,train,Mnr-XUGK45s,227.7,37.37534375,real
real_34638,train,7ZaqFEDewTs,228.492,60.73034375,real
real_43350,train,s2uD-XEqVBQ,240.084,12.94034375,real
real_39808,train,j4t54bPUvmg,187.02,17.46284375,real
real_02649,train,9wgDRAy9FbE,126.396,0.03096875,real
real_07989,train,_1CGcRpBSjI,64.728,13.007843750000005,real
real_27466,train,WfoU6-lZFdw,240.084,4.95846875,real
real_14124,train,812eX1tgoQY,195.984,2.96721875,real
real_31224,train,rDlPJ13daf8,240.084,18.61034375,real
real_21340,train,80j62Ac9LXA,169.2,3.2372187500000003,real
real_15471,train,tdzWUEjffQ4,240.084,103.03596875,real
real_24560,train,EMoHd_OAUrU,155.556,37.392218750000005,real
real_43919,train,04eNQal1qmQ,183.204,2.41034375,real
real_40209,train,A7vM3XUHfLs,198.9,4.53659375,real
real_02728,train,0MEJUFeJ4Ag,183.96,8.687843750000003,real
real_16626,train,74LXx0wSqMI,231.156,56.680343750000006,real
real_35081,train,XXeyZXWdjtk,175.14,0.03096875,real
real_48892,train,xyl8n2nR9Sc,240.084,27.52034375,real
real_40832,train,QUVgKzU-bMo,240.084,3.97971875,real
real_33335,train,7RYhjORQlnI,240.084,81.45284375,real
real_17882,train,7oHc7vpV5DU,187.092,17.83409375,real
real_04918,train,sQEgklEwhSo,194.22,12.113468750000004,real
real_33807,train,zCp7y_mRpOg,240.084,10.61159375,real
real_13382,train,qZAAOwm6qQA,99.576,3.40596875,real
real_10465,train,1bDz2MZWKlM,240.084,0.48659375,real
real_49391,train,8_8poPfh92E,170.712,21.24284375,real
real_04412,train,Uevx0-MgkSI,240.084,26.42346875,real
real_06909,train,sOHYvzYOw8E,197.892,12.383468750000002,real
real_53013,train,BHao3Fhakps,240.084,51.87096875,real
real_10429,train,NK0IaxcRrPs,160.308,8.45159375,real
real_22695,train,Z1ZzR7ebDJY,204.012,17.68221875,real
real_51078,train,aVi5o1uJFbY,240.084,0.40221875,real
real_01242,train,zQ3PeDGswz4,240.084,36.48096875,real
real_37449,train,uK0dwMCbw1Y,240.084,0.03096875,real
real_31345,train,AakErsX3mdg,223.488,30.55784375,real
real_23742,train,KoQ02HZLDis,133.128,7.11846875,real
real_35881,train,FKpS082H3QU,240.084,8.41784375,real
real_06659,train,TQK0d72Jom8,206.136,22.01909375,real
real_21190,train,hvWnnSCJHeM,240.084,1.53284375,real
real_35621,train,nIGoP-_BtWg,187.956,0.8915937500000001,real
real_44305,train,Tenk_lx-TLU,172.872,1.44846875,real
real_43187,train,8KuFU0rWFfk,240.084,3.3215937500000003,real
real_49133,train,giTZEOWMiL4,240.084,10.66221875,real
real_09482,train,6Vzt6fBOgz4,215.28,17.53034375,real
real_23806,train,6-4U1PMMcuc,213.3,38.759093750000005,real
real_28199,train,5E4ZBSInqUU,206.676,3.45659375,real
real_08910,train,cdYKj2PvnZE,240.084,45.610343750000006,real
real_22861,train,6mE9ITFzBNI,208.152,17.46284375,real
real_29306,train,eTLKHRk68l4,205.02,0.26721875,real
real_40322,train,9B_2DSW2ZEM,240.084,0.33471875,real
real_27940,train,5GVGOAWv-Yg,240.084,20.24721875,real
real_43804,train,XffZRb2Dh0E,173.988,16.53471875,real
real_25156,train,5BYg1XQveMs,213.552,18.55971875,real
real_43098,train,V2yhkCXNnKQ,218.772,0.8072187500000001,real
real_14970,train,WBY5QtZawFQ,183.024,30.60846875,real
real_04102,train,2IE3T9mcqyM,240.084,24.56721875,real
real_52141,train,DBOSkT-7jBE,240.084,26.91284375,real
real_05438,train,OcnrboRX0lQ,137.484,1.44846875,real
real_23363,train,V7ELZ8K4FoY,192.384,10.274093750000002,real
real_01867,train,lBakG7KtVZE,240.084,6.966593750000001,real
real_19858,train,Rw85yLl0Rk8,225.396,0.36846875,real
real_05597,train,FvcNr_5uWgY,227.412,23.48721875,real
real_37924,train,OF7N9pzM7C8,214.416,0.16596875,real
real_50732,train,0xS0rftsgsg,170.928,19.99409375,real
real_06642,train,LNEuFfmqnrw,187.236,25.03971875,real
real_51685,train,Z0NGdLr4img,240.084,33.30846875,real
real_30140,train,OXTEXpdI4aM,240.084,20.95596875,real
real_11399,train,R4oCDAXQC34,209.844,0.03096875,real
real_04368,train,67zwHKB2IMs,196.74,19.31909375,real
real_45662,train,m2zKaUu0uao,240.084,7.74284375,real
real_23951,train,l9aq6hYEcNY,240.084,38.21909375,real
real_35537,train,15e2A3-7dGY,225.9,8.46846875,real
real_38427,train,g-cKBbrSQDM,202.284,5.24534375,real
real_52918,train,bTuKBTqL83g,223.884,11.691593750000004,real
real_38650,train,3S5g2DlKzlw,240.084,7.894718750000001,real
real_08254,train,_tqhIbLfJ9s,164.412,3.0515937500000003,real
real_06116,train,azjOefV3jik,240.084,1.88721875,real
real_42660,train,Ac2YHgLSDio,240.084,1.0265937500000002,real
real_45532,train,U6qx7U6BKVc,207.972,20.02784375,real
real_43365,train,f3vx2Oim-Ec,230.76,38.134718750000005,real
real_16056,train,rdv-LRg2Egc,202.428,0.03096875,real
real_16625,train,Yx3X7Tg4axo,240.084,36.43034375,real
real_36174,train,SVx2RuANAyk,189.432,12.282218750000002,real
real_07475,train,h4ByA3340gw,172.26,10.172843750000002,real
real_16250,train,bXr-9tWhefo,240.084,15.10034375,real
real_48547,train,oVH3YEiCmEA,232.596,39.87284375,real
real_05959,train,isIABK-0ohQ,240.084,22.86284375,real
real_24216,train,Ded35uYkrW8,229.104,28.80284375,real
real_02306,train,5pe65gWJLxI,230.4,6.59534375,real
real_33432,train,8dO7cfK4izU,201.348,37.74659375,real
real_52239,train,OUq7uh8asEQ,240.084,8.333468750000002,real
real_48882,train,oGP6BGB4-JE,188.46,146.64096875,real
real_19258,train,egW61vM6vgs,172.332,0.03096875,real
real_01348,train,vxnlHp36baE,240.084,0.03096875,real
real_14316,train,E6zhtS2RJOw,178.884,14.121593750000002,real
real_42075,train,eFOuUHsM8x0,173.916,0.06471875,real
real_16089,train,joidgkjh0xY,144.972,0.36846875,real
real_50362,train,xSKjAC4sdT8,194.868,2.98409375,real
real_13756,train,YsA-opWDb4U,146.052,0.57096875,real
real_36580,train,W8RKuyE_Ddk,240.084,12.974093750000002,real
real_27632,train,2JkFt-i_zAo,240.084,15.42096875,real
real_49867,train,g_bgd8vR78o,240.084,7.658468750000001,real
real_02033,train,E9RJPZhR308,179.316,20.48346875,real
real_26873,train,qNBQosj5R08,162.864,22.01909375,real
real_45278,train,jLWlMJhazCo,240.084,28.566593750000003,real
real_51279,train,INKq3n1rEsY,202.716,11.05034375,real
real_34019,train,cjEvLABRev0,232.524,0.26721875,real
real_33302,train,CpNK6zSF98k,225.684,213.09471875000003,real
real_13082,train,qkNa5xzOe5U,228.78,25.47846875,real
real_26328,train,BdrSYXXr4r0,178.704,37.76346875,real
real_46626,train,7dbPYbG8eLM,113.616,0.03096875,real
real_31843,train,QhJvgk5B8AA,238.284,8.19846875,real
real_52613,train,9-8zVH35qc4,181.944,105.51659375,real
real_31709,train,WrOciiPDoW0,168.984,0.03096875,real
real_40882,train,fFpgglvBGws,240.084,0.33471875,real
real_44523,train,otP55gLwnIg,202.932,6.46034375,real
real_11662,train,VTb9nziVnoA,229.932,11.05034375,real
real_50146,train,OacjOswgdNQ,240.084,4.620968749999999,real
real_32057,train,dn_ybsID5Ko,205.344,16.26471875,real
real_28759,train,tyjuqDt2akQ,209.844,30.76034375,real
real_05647,train,0VPCEFnqLuE,179.388,12.332843750000002,real
real_17278,train,HdM8x5xadC4,193.14,11.23596875,real
real_07936,train,lwXynZewLyg,205.416,9.19409375,real
real_18700,train,WRmSsP5EiNw,182.772,40.07534375,real
real_31469,train,dpKOvGB0gHE,219.924,17.294093750000002,real
real_33414,train,n653nO9soZs,240.084,0.03096875,real
real_40161,train,QhI6Mwj1Lxk,166.68,15.235343750000002,real
real_41760,train,pKTOSCD6qUU,129.312,1.17846875,real
real_22120,train,RajjloEKNCI,152.316,45.42471875,real
real_30483,train,Jry11x7FV30,240.084,0.21659375,real
real_00579,train,dI3xkL7qUAc,219.744,25.03971875,real
real_13583,train,XV3U5ND2GcQ,146.232,0.5372187500000001,real
real_39623,train,ayF9Nmin_NQ,187.02,3.11909375,real
real_01946,train,35enS3ApjIc,195.66,3.0853437500000003,real
real_20232,train,AGn1XBsO-gM,163.296,9.07596875,real
real_15243,train,UsHTvW_pYT8,163.62,0.03096875,real
real_14753,train,jSoQNcpNI-k,166.788,0.5372187500000001,real
real_33902,train,ZPQkIMj2Wew,195.552,10.30784375,real
real_26101,train,iYE_qs983Qo,185.004,32.430968750000005,real
real_12294,train,XpwaCc3jR-s,195.984,3.62534375,real
real_45835,train,bYEwo_8qpRE,240.084,5.886593750000001,real
real_08358,train,wTs0ufBq7z4,208.224,18.55971875,real
real_09189,train,Ecl8Aod0Tl0,202.32,9.04221875,real
real_17431,train,N5xMlDeGFBU,162.72,18.00284375,real
real_46409,train,VH6ALuYnpiw,175.104,12.636593750000005,real
real_29547,train,dyvpR0c-bRQ,240.084,0.43596875,real
real_48548,train,WO8Z6S7oHTw,69.984,2.98409375,real
real_39329,train,3N5_Uxdfx_I,184.716,18.72846875,real
real_26406,train,6VoeSJSzvEE,164.808,10.18971875,real
real_14066,train,EbUXjyuvl54,162.504,31.55346875,real
real_30882,train,QRJfvLWYddQ,240.084,0.03096875,real
real_41620,train,d7raKBrwBvc,240.084,21.42846875,real
real_13279,train,5NFkFVe93NM,240.084,2.73096875,real
real_41655,train,c0PsoqMPqr4,240.084,23.11596875,real
real_05392,train,NJG_rMhnNlY,182.016,0.7565937500000001,real
real_22138,train,-HlxJTDORes,240.084,0.03096875,real
real_02534,train,5IDbZdaNw2Y,240.084,7.050968750000001,real
real_20243,train,LceFCQuO5Yw,190.512,0.43596875,real
real_10441,train,bvHM2XWffBg,128.772,56.798468750000005,real
real_13973,train,nANdZ2ah9yI,227.124,0.6890937500000001,real
real_38805,train,LFwcHebGZU0,240.084,21.29346875,real
real_40658,train,iir8HyAKqQM,166.284,19.18409375,real
real_03064,train,tXaeLbheT0k,240.084,4.3678437500000005,real
real_10216,train,Hz1aBtNPf6s,240.084,3.94596875,real
real_30313,train,iTdVcYeUmv0,240.084,139.87409375,real
real_05949,train,ArdBI_F1LKo,240.084,29.52846875,real
real_30894,train,bnO7DFC5osY,182.844,15.539093750000005,real
real_35490,train,geUr7vcmiu8,240.084,35.09721875,real
real_00687,train,FQsWkb8uzL4,212.688,0.03096875,real
real_16137,train,XrBet1Rv32k,240.084,58.50284375,real
real_51818,train,T2m6HDY5ymw,164.232,20.43284375,real
real_13261,train,CW4Q7z6-gdw,165.384,14.13846875,real
real_09152,train,desJKYvdq9A,173.124,37.45971875,real
real_29048,train,X1XvFx0krhM,240.084,58.28346875,real
real_08513,train,GXVvyxozjqM,232.236,0.03096875,real
real_51393,train,4_vHP2b_wr8,240.084,63.36284375,real
real_34693,train,60kQ_qaWS0E,240.084,37.493468750000005,real
real_49842,train,xl_mWGyEUm8,240.084,43.33221875,real
real_04539,train,V3ADK6gsDGg,240.084,3.92909375,real
real_06854,train,zevcsjXwQmo,227.16,13.598468750000002,real
real_35070,train,pv4FpZlpTC8,240.084,0.31784375,real
real_26394,train,-DxXRzhEIss,231.84,1.95471875,real
real_26113,train,kWzV5loJxN0,189.324,19.18409375,real
real_07344,train,EcNkO9eI670,174.348,17.63159375,real
real_30599,train,B2vNCFZJYPk,240.084,23.47034375,real
real_04413,train,zsCD5XCu6CM,225.864,46.875968750000006,real
real_06832,train,mVeAvfBggUQ,165.492,0.25034375,real
real_50722,train,0H9VqJI8A6w,208.116,3.15284375,real
real_52716,train,b2Ib4eIbAqE,197.604,11.809718750000002,real
real_38024,train,R98MHlsbUeU,240.084,1.00971875,real
real_30961,train,He-2iNVvCx4,222.048,5.920343750000001,real
real_22974,train,pq9ecdvlpIM,208.512,8.02971875,real
real_07278,train,qt2iES8Yfac,233.064,28.85346875,real
real_31730,train,umv4RVKS5gg,231.3,169.96221875,real
real_04582,train,zhPTt1T122o,222.912,15.134093750000002,real
real_41490,train,HDebxFrW-tE,214.488,5.61659375,real
real_07014,train,mRd3mizFBGs,185.688,4.7897187500000005,real
real_39086,train,yej7_IcACB0,212.58,12.31596875,real
real_13484,train,94UmYrW5oto,179.568,14.10471875,real
real_26739,train,fVah8x7_C4E,182.916,0.08159375,real
real_14889,train,q7mCA-yfQ_Y,151.812,0.03096875,real
real_35164,train,HmiBi5U31rs,191.124,7.000343750000001,real
real_38917,train,D1E-t0SWB10,181.548,1.07721875,real
real_39409,train,S7Fca_SpivY,240.084,20.06159375,real
real_19304,train,zC2wnwvJ0OQ,236.34,0.03096875,real
real_33428,train,nFR3eXSuGBk,215.388,0.03096875,real
real_38908,train,ILuCkHoABLI,240.084,49.44096875,real
real_49979,train,H0foIiSkSew,205.092,126.69471875,real
real_06406,train,xxl5rxa9DQM,240.084,11.62409375,real
real_33051,train,xCZKwRGAFvQ,240.084,0.43596875,real
real_30480,train,-z8Yv8AHinA,240.084,29.62971875,real
real_35829,train,btx_UbzhpO4,234.0,0.26721875,real
real_17805,train,iCjONOn5my0,173.88,66.97409375000001,real
real_39394,train,PVm_5LBBYKk,240.084,0.11534375,real
real_02161,train,icfedTCQ93w,240.084,25.91721875,real
real_21864,train,gz3GMlKJc5U,207.108,1.19534375,real
real_39815,train,ITaOWPFRyMg,206.604,0.8240937500000001,real
real_34786,train,9Lq6KSPcdiY,224.316,12.974093750000002,real
real_45576,train,AA1e85WDGI4,104.508,15.606593750000002,real
real_07179,train,xixHwMFWIBA,119.124,2.49471875,real
real_34270,train,470J67mx2cI,171.18,15.218468750000005,real
real_14092,train,MZ4zcR4mQu4,240.084,0.03096875,real
real_22760,train,wPow2T0PYqM,224.496,12.99096875,real
real_37496,train,atnRI0e_rU8,182.268,14.644718750000004,real
real_33471,train,EpqV54p70E8,165.06,0.03096875,real
real_28983,train,krBTBV58je8,109.44,7.30409375,real
real_24035,train,ndoaF4UtNLI,201.168,19.77471875,real
real_41441,train,3p6wm8MA3mA,186.624,1.11096875,real
real_22911,train,PKMF2N0SHzs,191.88,17.66534375,real
real_32406,train,mb11bcW4Uyk,240.084,0.03096875,real
real_50960,train,v3tTDQYPvvs,240.084,36.80159375,real
real_14341,train,c7ORVVLb1uQ,163.8,53.17034375,real
real_00726,train,3TsYIQv0sX8,217.872,4.48596875,real
real_29049,train,JRIt90x4UMs,235.368,11.20221875,real
real_04631,train,tQj1kPmQXwE,238.14,17.05784375,real
real_11521,train,csGoVMysHz0,196.128,13.93596875,real
real_18566,train,w64-IH47-5Q,240.084,48.52971875,real
real_52488,train,akCigogPNUI,225.576,57.89534375,real
real_04177,train,vCOXTEzfoJ4,179.784,14.52659375,real
real_29814,train,b0u-KzmNaHY,240.084,23.21721875,real
real_05944,train,5LrPqWAa8wA,187.056,12.974093750000002,real
real_16298,train,DmefCUgU-h0,235.116,18.23909375,real
real_38803,train,eS_fl9IhbZU,232.128,16.011593750000003,real
real_53087,train,cDgfef3-VbM,216.936,5.39721875,real
real_19823,train,jxjeqCd6Zm0,240.084,52.84971875,real
real_09484,train,6e6Hj7MwWaI,240.084,17.56409375,real
real_39325,train,-Qyxdv63-NQ,166.068,32.56596875,real
real_39927,train,JRoQ3pU4i1k,217.548,2.03909375,real
real_20630,train,gZ_UTJIwIdk,232.956,5.16096875,real
real_19417,train,2Or4e7mu5Uw,240.084,11.77596875,real
real_51158,train,ZBuCRa0Zzb0,220.14,14.61096875,real
real_45340,train,nfNzUvZE98A,237.6,19.89284375,real
real_04277,train,gyHh63zJQw4,240.084,0.28409375,real
real_49905,train,ycOQHL9LXAw,228.492,5.14409375,real
real_31417,train,CRCjMP8SGIw,198.072,43.90596875,real
real_31355,train,X9SSeZNXnTU,240.084,0.5372187500000001,real
real_03746,train,MxXM3H2VGy4,216.972,0.95909375,real
real_21685,train,wv6U37sXkHo,236.844,74.41596875,real
real_14522,train,Q_7EKr5a82k,240.084,16.31534375,real
real_44731,train,TjdYc10b5n8,238.5,15.35346875,real
real_17576,train,8TxPkaMphV0,216.648,75.93471875,real
real_10889,train,A3c12QEFpaQ,96.372,2.2078437500000003,real
real_34751,train,W0l9ixx-i8o,240.084,17.46284375,real
real_29575,train,Zqz55W5RbQw,240.084,0.03096875,real
real_49305,train,IZBrd18xzsw,170.892,0.6722187500000001,real
real_39336,train,LKAd4ksZisw,217.548,17.766593750000002,real
real_34773,train,ow4i6I-OptM,240.084,39.41721875,real
real_10031,train,iy-eBFsP9JQ,217.548,68.64471875000001,real
real_02737,train,HcWaHMGD2lY,212.94,0.63846875,real
real_43385,train,ofYzdpSRjQ4,203.508,12.31596875,real
real_34280,train,A3GZzMIltMc,202.104,0.03096875,real
real_41596,train,RPAPyVOqTYM,240.084,0.03096875,real
real_17382,train,m33Gzhd5Yfw,217.98,24.49971875,real
real_16508,train,wlPbUqXyaZ4,193.104,18.49221875,real
real_09955,train,_44U62nTLew,187.56,0.03096875,real
real_44519,train,ytYAwEJKtPs,144.864,0.72284375,real
real_04384,train,Xdkr-xPF6b0,233.352,0.23346875,real
real_30541,train,9cxJChRPKl8,240.084,50.95971875,real
real_32142,train,UhjM8dcQsnc,240.084,17.14221875,real
real_23009,train,4xx4ncXUQto,240.084,24.93846875,real
