path,lang,label,technique,system_id,speaker_id,source,text,augmentation
data/processed/en_augmented/LA_T_3026804_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/skyisland_01_baum_64kb_f000041_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_2023579_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3560086_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9882639_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4898635_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7447351_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_mlaad_augmented/jane_eyre_28_f000198_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,none
data/processed/en_augmented/LA_T_1302542_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3638527_aug.wav,en,spoof,tts,A03,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8430551_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4772321_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,rawboost+codec
data/processed/en_mlaad_augmented/dorothy_and_wizard_oz_19_f000085_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,none
data/processed/en_mlaad_augmented/jane_eyre_05_f000217_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_7661468_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/jane_eyre_09_f000129_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,none
data/processed/en_mlaad_augmented/the_sea_fairies_17_f000148_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,codec
data/processed/en_augmented/LA_T_8162915_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost+codec
data/processed/en_mlaad_augmented/northandsouth_42_f000155_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_1075302_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1141342_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/poisoned_pen_05_f000173_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,none
data/processed/en_augmented/LA_T_5960681_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1160090_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/northandsouth_36_f000111_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,none
data/processed/en_augmented/LA_T_8344139_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2973329_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6958535_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_17_f000036_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,none
data/processed/en_mlaad_augmented/jane_eyre_17_f000355_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/jane_eyre_01_f000059_aug.wav,en,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,none
data/processed/en_augmented/LA_T_5879219_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8107610_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/northandsouth_37_f000110_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,codec
data/processed/en_augmented/LA_T_1158271_aug.wav,en,spoof,tts,A03,LA_0085,asvspoof2019la,,codec
data/processed/en_mlaad_augmented/jane_eyre_25_f000124_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,none
data/processed/en_augmented/LA_T_7490764_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3643681_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1269847_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_05_f000085_aug.wav,en,spoof,tts,GPT-SoVITS,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/wives_and_daughters_51_f000032_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_6144368_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,none
data/processed/en_mlaad_augmented/wives_and_daughters_10_f000094_aug.wav,en,spoof,tts,GPT-SoVITS,-,mlaad,,none
data/processed/en_mlaad_augmented/northandsouth_20_f000102_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_2454697_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/piratesofersatz_11_leinster_64kb_f000050_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,none
data/processed/en_augmented/LA_T_3226167_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,codec
data/processed/en_mlaad_augmented/northandsouth_13_f000057_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,none
data/processed/en_augmented/LA_T_7975097_aug.wav,en,spoof,tts,A01,LA_0096,asvspoof2019la,,none
data/processed/en_mlaad_augmented/northandsouth_11_f000034_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,codec
data/processed/en_mlaad_augmented/jane_eyre_27_f000153_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/northandsouth_03_f000158_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_2901163_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/en_mlaad_augmented/northandsouth_31_f000091_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/silent_bullet_09_f000103_aug.wav,en,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/wives_and_daughters_16_f000138_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_1395369_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,rawboost+codec
data/processed/en_mlaad_augmented/northandsouth_36_f000064_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_6462285_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,none
data/processed/en_mlaad_augmented/rinkitink_baum_16_64kb_f000015_aug.wav,en,spoof,tts,GPT-SoVITS,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_9043274_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9223743_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3110916_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,none
data/processed/en_mlaad_augmented/piratesofersatz_08_leinster_64kb_f000129_aug.wav,en,spoof,tts,kokoro,-,mlaad,,codec
data/processed/en_augmented/LA_T_8758984_aug.wav,en,bonafide,real,-,LA_0090,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4820938_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7514330_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2091969_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost+codec
data/processed/en_mlaad_augmented/ozma_of_oz_10_f000053_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_1878391_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7145903_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2299372_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8128283_aug.wav,en,spoof,tts,A03,LA_0094,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/pink_fairy_book_02_f000001_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,codec
data/processed/en_mlaad_augmented/midnight_passenger_01_f000168_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/jane_eyre_37_f000021_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_7521161_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4972864_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2366817_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_mlaad_augmented/northandsouth_14_f000038_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/hunters_space_17_f000008_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,codec
data/processed/en_mlaad_augmented/jane_eyre_34_f000152_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/silent_bullet_11_f000206_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,none
data/processed/en_mlaad_augmented/the_sea_fairies_13_f000034_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_9190599_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8853344_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7288960_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6371068_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8208951_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_8052308_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3127267_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8007489_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_6059767_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/midnight_passenger_10_f000065_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_37_f000140_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/jane_eyre_25_f000271_aug.wav,en,spoof,tts,GPT-SoVITS,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/jane_eyre_04_f000304_aug.wav,en,spoof,tts,ElevenLabs-v2-Multilingual,-,mlaad,,none
data/processed/en_mlaad_augmented/wives_and_daughters_42_f000084_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/northandsouth_40_f000169_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,none
data/processed/en_mlaad_augmented/skyisland_19_baum_64kb_f000035_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,codec
data/processed/en_augmented/LA_T_2745780_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,none
data/processed/en_mlaad_augmented/wives_and_daughters_22_f000170_aug.wav,en,spoof,tts,kokoro,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/wives_and_daughters_29_f000241_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_5537857_aug.wav,en,spoof,tts,A03,LA_0083,asvspoof2019la,,none
data/processed/en_mlaad_augmented/northandsouth_27_f000096_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_9793995_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3533946_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9944200_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_mlaad_augmented/wives_and_daughters_47_f000088_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,none
data/processed/en_augmented/LA_T_4895817_aug.wav,en,spoof,tts,A04,LA_0081,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4949284_aug.wav,en,spoof,tts,A01,LA_0098,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/jane_eyre_31_f000135_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,none
data/processed/en_augmented/LA_T_3340235_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1678844_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,none
data/processed/en_mlaad_augmented/wives_and_daughters_13_f000118_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/midnight_passenger_01_f000048_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,codec
data/processed/en_mlaad_augmented/pink_fairy_book_33_f000136_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,none
data/processed/en_augmented/LA_T_7677120_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/pink_fairy_book_23_f000082_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/poisoned_pen_05_f000226_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/silent_bullet_03_f000286_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,none
data/processed/en_augmented/LA_T_1805431_aug.wav,en,spoof,tts,A04,LA_0093,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7785251_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9951511_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2993376_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6470867_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_1831818_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost+codec
data/processed/en_mlaad_augmented/the_master_key_17_f000046_aug.wav,en,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,codec
data/processed/en_augmented/LA_T_2888246_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,codec
data/processed/en_mlaad_augmented/wives_and_daughters_39_f000073_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,codec
data/processed/en_augmented/LA_T_2193666_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1926066_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7698485_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4369654_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,none
data/processed/en_mlaad_augmented/poisoned_pen_01_f000280_aug.wav,en,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,none
data/processed/en_augmented/LA_T_5011936_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,codec
data/processed/en_mlaad_augmented/silent_bullet_13_f000103_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,none
data/processed/en_augmented/LA_T_7143060_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,codec
data/processed/en_mlaad_augmented/wives_and_daughters_13_f000052_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,codec
data/processed/en_mlaad_augmented/northandsouth_10_f000050_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/poisoned_pen_05_f000031_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_58_f000147_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,none
data/processed/en_mlaad_augmented/emerald_city_of_oz_04_f000017_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,none
data/processed/en_augmented/LA_T_2284275_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9527200_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7848595_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7301103_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_mlaad_augmented/pink_fairy_book_15_f000049_aug.wav,en,spoof,tts,ElevenLabs-v2-Multilingual,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/midnight_passenger_04_f000008_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,none
data/processed/en_augmented/LA_T_3176879_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/en_mlaad_augmented/the_master_key_07_f000005_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,none
data/processed/en_mlaad_augmented/northandsouth_42_f000195_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/pink_fairy_book_22_f000018_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,codec
data/processed/en_augmented/LA_T_3707104_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/rinkitink_baum_07_64kb_f000008_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,codec
data/processed/en_augmented/LA_T_2841157_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7022615_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9133356_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9048990_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/jane_eyre_24_f000014_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_3606713_aug.wav,en,spoof,vc,A05,LA_0087,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2361518_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1152394_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9670904_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9901878_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8566553_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_mlaad_augmented/dorothy_and_wizard_oz_17_f000077_aug.wav,en,spoof,tts,ElevenLabs-v3,-,mlaad,,codec
data/processed/en_augmented/LA_T_8415843_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/piratesofersatz_10_leinster_64kb_f000061_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/silent_bullet_01_f000017_aug.wav,en,spoof,tts,ElevenLabs-v2-Multilingual,-,mlaad,,none
data/processed/en_mlaad_augmented/ozma_of_oz_14_f000030_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_2043279_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_3579841_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3076054_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6978009_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5417170_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_8847275_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/en_mlaad_augmented/wives_and_daughters_21_f000261_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_9333003_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6038833_aug.wav,en,spoof,tts,A03,LA_0086,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2474244_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_25_f000143_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_5490522_aug.wav,en,spoof,vc,A06,LA_0082,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_5360887_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8324598_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,codec
data/processed/en_mlaad_augmented/silent_bullet_09_f000194_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,codec
data/processed/en_mlaad_augmented/pink_fairy_book_31_f000045_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,codec
data/processed/en_mlaad_augmented/poisoned_pen_01_f000307_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_6631167_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/hunters_space_19_f000043_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,codec
data/processed/en_mlaad_augmented/wives_and_daughters_60_f000100_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/the_sea_fairies_11_f000046_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,none
data/processed/en_augmented/LA_T_2089894_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9478659_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,none
data/processed/en_mlaad_augmented/wives_and_daughters_20_f000166_aug.wav,en,spoof,tts,Chatterbox-Turbo,-,mlaad,,codec
data/processed/en_augmented/LA_T_8209686_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_mlaad_augmented/jane_eyre_05_f000209_aug.wav,en,spoof,tts,ElevenLabs-Turbo-v2.5,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_5913999_aug.wav,en,spoof,tts,A01,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3247389_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_04_f000016_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/pink_fairy_book_34_f000096_aug.wav,en,spoof,tts,minimax_speech-2.6-hd,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_7303315_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost
data/processed/en_mlaad_augmented/silent_bullet_10_f000093_aug.wav,en,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/wives_and_daughters_20_f000123_aug.wav,en,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost+codec
data/processed/en_mlaad_augmented/emerald_city_of_oz_10_f000076_aug.wav,en,spoof,tts,GPT-SoVITS,-,mlaad,,none
data/processed/en_augmented/LA_T_9534983_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3141223_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6993201_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9447463_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_mlaad_augmented/piratesofersatz_04_leinster_64kb_f000090_aug.wav,en,spoof,tts,ElevenLabs-v2-Multilingual,-,mlaad,,rawboost+codec
data/processed/en_augmented/LA_T_1661773_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1933336_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4319970_aug.wav,en,spoof,vc,A05,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8211262_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,rawboost+codec
data/processed/en_mlaad_augmented/northandsouth_37_f000181_aug.wav,en,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost
data/processed/en_augmented/LA_T_3751646_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,none
data/processed/en_mlaad_augmented/the_master_key_20_f000007_aug.wav,en,spoof,tts,Chatterbox,-,mlaad,,rawboost
data/processed/en_mlaad_augmented/pink_fairy_book_33_f000164_aug.wav,en,spoof,tts,MOSS-TTS-8B,-,mlaad,,none
data/processed/en_mlaad_augmented/pink_fairy_book_32_f000129_aug.wav,en,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,rawboost
